trade_id,direction,entry_time,entry_price,exit_time,exit_price,close_reason,hold_bars,gross_pnl,fee,net_pnl,pnl_pct
0,long,2026-02-20 16:00:00,1.4322864,2026-02-20 17:00:00,1.4108021039999998,SL,1,-151.97,0.0,-151.97,-1.5197
1,long,2026-02-28 14:00:00,1.3192637999999999,2026-02-28 22:00:00,1.3852269899999998,TP,8,490.3334,0.0,490.3334,4.979
2,long,2026-03-02 15:00:00,1.40028,2026-03-03 02:00:00,1.3792758,SL,11,-157.1121,0.0,-157.1121,-1.5197
3,long,2026-03-03 18:00:00,1.3672734,2026-03-04 03:00:00,1.346764299,SL,9,-154.7245,0.0,-154.7245,-1.5197
4,short,2026-03-08 04:00:00,1.3437312000000001,2026-03-08 09:00:00,1.363887168,SL,5,-152.4333,0.0,-152.4333,-1.5203
5,long,2026-03-08 20:00:00,1.3532705999999999,2026-03-08 22:00:00,1.3329715409999998,SL,2,-150.0566,0.0,-150.0566,-1.5197
6,long,2026-03-09 04:00:00,1.3442688,2026-03-10 08:00:00,1.41148224,TP,28,484.1598,0.0,484.1598,4.979
7,long,2026-03-11 15:00:00,1.3832766,2026-03-13 14:00:00,1.4524404300000002,TP,47,508.2661,0.0,508.2661,4.979
8,short,2026-03-17 05:00:00,1.514697,2026-03-17 07:00:00,1.5374174549999997,SL,2,-162.9224,0.0,-162.9224,-1.5203
9,short,2026-03-19 15:00:00,1.4317136,2026-03-19 20:00:00,1.4531893039999997,SL,5,-160.4455,0.0,-160.4455,-1.5203
