trade_id,direction,entry_time,entry_price,exit_time,exit_price,close_reason,hold_bars,gross_pnl,fee,net_pnl,pnl_pct
0,short,2026-02-18 11:00:00,1.4657068,2026-02-18 15:00:00,1.4730353339999998,SL,4,-50.0,4.0,-54.0,-0.54
1,long,2026-02-19 02:00:00,1.4262852,2026-02-19 04:00:00,1.419153774,SL,2,-49.73,3.9784,-53.7084,-0.54
2,long,2026-02-19 07:00:00,1.4322864,2026-02-19 08:00:00,1.425124968,SL,1,-49.4615,3.9569,-53.4184,-0.54
3,short,2026-02-21 17:00:00,1.4417115999999999,2026-02-21 18:00:00,1.4489201579999997,SL,1,-49.1944,3.9355,-53.1299,-0.54
4,long,2026-02-22 22:00:00,1.4012802,2026-02-22 23:00:00,1.394273799,SL,1,-48.9287,3.9143,-52.843,-0.54
5,long,2026-02-23 07:00:00,1.3712742,2026-02-23 08:00:00,1.364417829,SL,1,-48.6645,3.8932,-52.5577,-0.54
6,long,2026-02-24 12:00:00,1.3322664,2026-02-24 13:00:00,1.325605068,SL,1,-48.4017,3.8721,-52.2739,-0.54
7,short,2026-02-24 22:00:00,1.3527294,2026-02-25 01:00:00,1.359493047,SL,3,-48.1403,3.8512,-51.9916,-0.54
8,long,2026-02-26 20:00:00,1.3942788,2026-02-27 02:00:00,1.4110101456,TP,6,114.9129,3.8304,111.0825,1.16
9,short,2026-02-27 10:00:00,1.3887222000000001,2026-02-27 11:00:00,1.395665811,SL,1,-48.4358,3.8749,-52.3107,-0.54
10,long,2026-02-28 00:00:00,1.3632726,2026-02-28 03:00:00,1.356456237,SL,3,-48.1742,3.8539,-52.0282,-0.54
11,short,2026-03-01 07:00:00,1.3977203999999999,2026-03-01 08:00:00,1.3809477551999998,TP,1,114.9939,3.8331,111.1607,1.16
12,long,2026-03-02 15:00:00,1.40028,2026-03-02 16:00:00,1.41708336,TP,1,116.3278,3.8776,112.4502,1.16
13,short,2026-03-03 00:00:00,1.3907218000000001,2026-03-03 03:00:00,1.3740331384000002,TP,3,117.6772,3.9226,113.7546,1.16
14,long,2026-03-03 13:00:00,1.3482696,2026-03-03 14:00:00,1.341528252,SL,1,-49.6009,3.9681,-53.569,-0.54
15,long,2026-03-04 06:00:00,1.3602720000000001,2026-03-04 07:00:00,1.376595264,TP,1,118.3994,3.9466,114.4528,1.16
16,short,2026-03-04 13:00:00,1.4057188,2026-03-04 14:00:00,1.412747394,SL,1,-49.9054,3.9924,-53.8978,-0.54
17,short,2026-03-04 22:00:00,1.429714,2026-03-05 06:00:00,1.4125574319999998,TP,8,119.1261,3.9709,115.1552,1.16
18,long,2026-03-06 20:00:00,1.3572714,2026-03-07 03:00:00,1.3735586568,TP,7,120.5079,4.0169,116.491,1.16
19,long,2026-03-08 06:00:00,1.3522704,2026-03-08 10:00:00,1.3684976448000001,TP,4,121.9058,4.0635,117.8423,1.16
20,long,2026-03-09 01:00:00,1.3422684,2026-03-09 03:00:00,1.3583756208,TP,2,123.3199,4.1107,119.2093,1.16
21,short,2026-03-09 23:00:00,1.3627274,2026-03-10 00:00:00,1.3695410369999999,SL,1,-51.9794,4.1583,-56.1377,-0.54
22,short,2026-03-10 04:00:00,1.3817236,2026-03-10 05:00:00,1.3886322179999997,SL,1,-51.6987,4.1359,-55.8346,-0.54
23,short,2026-03-10 12:00:00,1.3887222000000001,2026-03-10 13:00:00,1.395665811,SL,1,-51.4195,4.1136,-55.533,-0.54
24,short,2026-03-10 18:00:00,1.3937211999999999,2026-03-11 04:00:00,1.388,SIGNAL,10,41.9873,4.0913,37.8959,0.3705
25,short,2026-03-11 20:00:00,1.3917216,2026-03-12 02:00:00,1.3750209407999998,TP,6,123.1951,4.1065,119.0886,1.16
26,long,2026-03-12 08:00:00,1.3802759999999998,2026-03-12 14:00:00,1.3733746199999999,SL,6,-51.9267,4.1541,-56.0809,-0.54
27,short,2026-03-13 12:00:00,1.4337132,2026-03-13 13:00:00,1.4408817659999997,SL,1,-51.6463,4.1317,-55.778,-0.54
28,long,2026-03-14 12:00:00,1.390278,2026-03-14 23:00:00,1.406961336,TP,11,123.2819,4.1094,119.1725,1.16
29,short,2026-03-15 07:00:00,1.4077184,2026-03-15 09:00:00,1.4147569919999998,SL,2,-51.9633,4.1571,-56.1204,-0.54
30,short,2026-03-15 15:00:00,1.4157168,2026-03-15 17:00:00,1.4227953839999998,SL,2,-51.6827,4.1346,-55.8173,-0.54
31,short,2026-03-16 09:00:00,1.4737052,2026-03-16 13:00:00,1.4810737259999998,SL,4,-51.4036,4.1123,-55.5159,-0.54
32,short,2026-03-17 04:00:00,1.529694,2026-03-17 05:00:00,1.511337672,TP,1,122.7025,4.0901,118.6124,1.16
33,short,2026-03-18 05:00:00,1.5236952000000001,2026-03-18 11:00:00,1.5054108576,TP,6,124.1259,4.1375,119.9883,1.16
34,long,2026-03-18 21:00:00,1.4672934,2026-03-18 22:00:00,1.459956933,SL,1,-52.3191,4.1855,-56.5046,-0.54
35,long,2026-03-19 18:00:00,1.4372874,2026-03-19 21:00:00,1.4545348488,TP,3,124.8877,4.1629,120.7247,1.16
