trade_id,direction,entry_time,entry_price,exit_time,exit_price,close_reason,hold_bars,gross_pnl,fee,net_pnl,pnl_pct
38,short,2026-02-26 15:45:00,1.4232153,2026-02-26 19:45:00,1.4061,TIME,48,116.4075,0.0,116.4075,1.1828
39,short,2026-02-26 20:40:00,1.39782038,2026-02-27 00:05:00,1.4032,SIGNAL,41,-40.3231,0.0,-40.3231,-0.4049
40,short,2026-02-27 00:40:00,1.39712052,2026-02-27 01:25:00,1.4021,SIGNAL,9,-37.3379,0.0,-37.3379,-0.3765
41,long,2026-02-27 01:50:00,1.4040807599999998,2026-02-27 05:50:00,1.4107,TIME,48,44.593,0.0,44.593,0.4513
42,long,2026-02-27 06:50:00,1.41348264,2026-02-27 10:10:00,1.3993478136,SL,40,-101.2137,0.0,-101.2137,-1.0198
43,short,2026-02-27 14:45:00,1.3624274600000001,2026-02-27 18:45:00,1.3603,TIME,48,13.3782,0.0,13.3782,0.1362
44,short,2026-02-27 19:05:00,1.34833028,2026-02-27 23:05:00,1.3553,TIME,48,-52.8266,0.0,-52.8266,-0.537
45,long,2026-02-28 02:30:00,1.3618723199999998,2026-02-28 04:55:00,1.3539,SIGNAL,29,-59.2215,0.0,-59.2215,-0.6053
46,short,2026-02-28 05:25:00,1.3513296799999999,2026-02-28 08:55:00,1.2837631959999998,TP,42,484.401,0.0,484.401,4.981
47,long,2026-02-28 15:45:00,1.325265,2026-02-28 19:45:00,1.356,TIME,48,234.6824,0.0,234.6824,2.2987
48,long,2026-02-28 23:05:00,1.3842767999999999,2026-03-01 01:05:00,1.370434032,SL,24,-106.5085,0.0,-106.5085,-1.0198
49,long,2026-03-01 01:40:00,1.38647724,2026-03-01 05:40:00,1.41,TIME,48,173.2827,0.0,173.2827,1.6762
50,short,2026-03-01 07:25:00,1.3955208399999999,2026-03-01 11:25:00,1.3799,TIME,48,115.575,0.0,115.575,1.0996
51,short,2026-03-01 11:45:00,1.37712452,2026-03-01 13:50:00,1.3908957652,SL,25,-108.4106,0.0,-108.4106,-1.0202
52,short,2026-03-01 16:50:00,1.3687262,2026-03-01 20:50:00,1.3417,TIME,48,205.6212,0.0,205.6212,1.9549
53,short,2026-03-01 22:40:00,1.35232948,2026-03-02 00:40:00,1.3658527748,SL,24,-109.4024,0.0,-109.4024,-1.0202
54,long,2026-03-02 01:35:00,1.3678735199999998,2026-03-02 02:20:00,1.3541947847999998,SL,9,-108.2438,0.0,-108.2438,-1.0198
55,long,2026-03-02 03:15:00,1.37247444,2026-03-02 05:05:00,1.3587496956,SL,22,-107.1399,0.0,-107.1399,-1.0198
56,short,2026-03-02 06:00:00,1.3602279000000002,2026-03-02 10:00:00,1.3536,TIME,48,48.6001,0.0,48.6001,0.4674
57,short,2026-03-02 10:15:00,1.35042986,2026-03-02 14:15:00,1.3385,TIME,48,90.2228,0.0,90.2228,0.8636
58,long,2026-03-02 20:05:00,1.3957791,2026-03-03 00:05:00,1.3934,TIME,48,-20.0653,0.0,-20.0653,-0.1904
59,short,2026-03-03 00:50:00,1.38952204,2026-03-03 04:50:00,1.3668,TIME,48,169.9189,0.0,169.9189,1.6156
60,short,2026-03-03 07:10:00,1.36492696,2026-03-03 11:10:00,1.3522,TIME,48,97.5357,0.0,97.5357,0.9126
61,short,2026-03-03 14:45:00,1.34043186,2026-03-03 15:35:00,1.3538361786,SL,10,-110.029,0.0,-110.029,-1.0202
62,long,2026-03-03 16:50:00,1.3722744,2026-03-03 17:05:00,1.358551656,SL,3,-108.8638,0.0,-108.8638,-1.0198
63,long,2026-03-03 18:00:00,1.3687737,2026-03-03 20:05:00,1.3612,SIGNAL,25,-60.5662,0.0,-60.5662,-0.5732
64,short,2026-03-03 20:55:00,1.3538291800000002,2026-03-03 23:10:00,1.3673674718000002,SL,27,-107.178,0.0,-107.178,-1.0202
65,short,2026-03-04 00:35:00,1.35502894,2026-03-04 01:35:00,1.3685792293999999,SL,12,-106.0846,0.0,-106.0846,-1.0202
66,long,2026-03-04 02:00:00,1.3620723599999998,2026-03-04 03:25:00,1.3555,SIGNAL,17,-51.7117,0.0,-51.7117,-0.5024
67,short,2026-03-04 06:20:00,1.3517296,2026-03-04 07:30:00,1.3652468960000002,SL,14,-104.4747,0.0,-104.4747,-1.0202
68,long,2026-03-04 13:30:00,1.39997994,2026-03-04 16:00:00,1.469978937,TP,30,504.6782,0.0,504.6782,4.979
69,long,2026-03-04 18:50:00,1.45339062,2026-03-04 22:40:00,1.4388567138,SL,46,-108.515,0.0,-108.515,-1.0198
70,short,2026-03-05 00:30:00,1.42491496,2026-03-05 04:30:00,1.4234,TIME,48,9.0937,0.0,9.0937,0.0863
71,short,2026-03-05 05:25:00,1.4176164199999999,2026-03-05 09:25:00,1.426,TIME,48,-64.461,0.0,-64.461,-0.6115
72,long,2026-03-05 12:50:00,1.44188832,2026-03-05 13:25:00,1.4274694367999998,SL,7,-106.8438,0.0,-106.8438,-1.0198
73,short,2026-03-05 14:40:00,1.42091576,2026-03-05 14:55:00,1.4351249176,SL,3,-105.7956,0.0,-105.7956,-1.0202
74,short,2026-03-05 15:10:00,1.4218155799999999,2026-03-05 19:10:00,1.4193,TIME,48,16.1111,0.0,16.1111,0.157
75,short,2026-03-05 23:00:00,1.40451904,2026-03-06 02:25:00,1.4116,SIGNAL,41,-53.8957,0.0,-53.8957,-0.5243
76,long,2026-03-06 02:45:00,1.41118218,2026-03-06 03:35:00,1.4055,SIGNAL,10,-43.2145,0.0,-43.2145,-0.4226
77,short,2026-03-06 03:50:00,1.4042191000000002,2026-03-06 07:50:00,1.4077,TIME,48,-27.2849,0.0,-27.2849,-0.2679
78,long,2026-03-06 08:15:00,1.40648124,2026-03-06 09:40:00,1.3924164276,SL,17,-103.571,0.0,-103.571,-1.0198
79,short,2026-03-06 11:35:00,1.40031988,2026-03-06 15:35:00,1.3626,TIME,48,268.8223,0.0,268.8223,2.6742
